epoch, reward, loss
3065, -0.67, 7.2548
3066, 0.30, 7.2269
3067, -1.39, 7.2264
3068, -1.14, 7.2430
3069, -0.46, 7.1921
3070, -0.64, 7.2128
3071, 0.06, 7.2259
3072, -1.15, 7.1921
3073, -0.47, 7.2126
3074, -1.99, 7.1937
3075, -0.98, 7.1653
3076, -1.28, 7.2136
3077, -1.13, 7.1607
3078, 0.71, 7.1882
3079, 0.26, 7.1924
3080, -0.03, 7.1624
3081, -1.46, 7.2153
3082, -1.81, 7.2009
3083, 0.49, 7.2232
3084, 1.33, 7.2303
3085, -0.32, 7.2110
3086, -0.24, 7.2333
3087, 0.49, 7.1976
3088, 0.05, 7.1316
3089, -0.39, 7.1872
3090, -0.55, 7.1728
3091, -1.97, 7.1743
3092, -0.07, 7.1996
3093, -0.72, 7.2409
3094, -0.72, 7.2521
3095, -0.42, 7.2450
3096, -1.82, 7.2025
3097, -1.19, 7.2007
3098, -0.58, 7.2352
3099, -0.65, 7.2326
3100, -0.65, 7.2192
3101, -1.10, 7.2010
3102, -1.03, 7.2086
3103, 0.40, 7.2619
3104, -1.65, 7.2434
3105, -1.24, 7.2404
3106, 0.67, 7.2669
3107, -1.32, 7.2589
3108, -0.59, 7.2319
3109, -0.16, 7.2338
3110, -0.54, 7.2115
3111, -1.08, 7.2771
3112, -0.56, 7.2685
3113, -0.76, 7.2657
3114, -0.07, 7.3003
3115, -0.16, 7.2456
3116, -1.40, 7.2373
3117, 1.52, 7.2776
3118, -3.34, 7.2672
3119, -1.61, 7.2530
3120, -0.29, 7.3011
3121, -0.47, 7.2944
3122, -1.96, 7.2977
3123, 0.33, 7.3197
3124, -0.01, 7.3314
3125, -0.60, 7.3120
3126, -1.59, 7.3289
3127, -1.58, 7.3504
3128, -0.64, 7.3294
3129, 1.16, 7.3208
3130, -0.05, 7.3213
3131, -0.08, 7.3613
3132, -1.37, 7.3272
3133, 0.61, 7.3252
3134, -0.33, 7.3102
3135, -0.51, 7.2956
3136, 0.43, 7.3278
3137, 1.66, 7.2542
3138, 0.75, 7.3160
3139, -0.72, 7.2998
3140, -0.02, 7.3450
3141, 0.92, 7.3066
3142, 0.05, 7.3142
3143, 0.26, 7.3271
3144, 0.04, 7.3477
3145, 0.69, 7.3515
3146, 0.51, 7.3127
3147, 0.26, 7.3246
3148, -0.61, 7.3196
3149, 1.37, 7.3057
3150, 0.73, 7.3282
3151, -1.94, 7.3000
3152, 0.95, 7.2636
3153, -0.30, 7.2934
3154, 0.00, 7.3085
3155, 0.23, 7.2632
3156, 0.88, 7.2679
3157, -0.20, 7.2913
3158, 0.32, 7.2515
3159, 1.78, 7.2818
3160, 1.66, 7.2489
3161, 0.85, 7.2877
3162, -0.44, 7.2649
3163, 1.10, 7.2626
3164, -0.21, 7.2358
3165, -0.57, 7.2207
3166, 0.15, 7.2810
3167, -0.67, 7.2302
3168, -0.21, 7.2611
3169, 0.67, 7.2031
3170, 0.57, 7.2363
3171, 0.14, 7.2476
3172, 1.18, 7.2174
3173, -0.12, 7.2362
3174, -0.06, 7.2419
3175, 0.37, 7.2288
3176, 1.11, 7.1892
3177, 0.01, 7.2393
3178, 0.08, 7.2627
3179, 1.15, 7.2195
3180, 0.41, 7.2281
3181, 1.32, 7.2004
3182, 0.21, 7.2156
3183, 0.75, 7.2025
3184, 1.24, 7.2573
3185, -0.86, 7.2319
3186, 0.25, 7.2118
3187, -1.33, 7.2239
3188, 2.05, 7.2325
3189, -0.19, 7.2110
3190, 1.13, 7.1766
3191, 0.09, 7.1714
3192, 1.70, 7.2358
3193, 0.77, 7.1861
3194, -0.61, 7.1742
3195, 0.25, 7.2145
3196, 1.70, 7.1814
3197, -1.95, 7.1916
3198, -0.78, 7.1797
3199, -1.49, 7.1974
3200, 0.42, 7.1747
3201, 0.58, 7.1754
3202, 0.06, 7.2074
3203, 1.66, 7.1715
3204, 0.27, 7.1411
3205, 0.80, 7.1735
3206, 2.19, 7.1745
3207, 1.08, 7.1696
3208, 0.96, 7.2080
3209, 0.61, 7.1605
3210, 1.01, 7.1704
3211, 0.99, 7.1706
3212, -0.28, 7.1395
3213, 1.70, 7.1467
3214, -0.33, 7.0911
3215, -0.11, 7.1780
3216, 0.61, 7.1744
3217, 0.01, 7.1108
3218, 0.54, 7.1137
3219, -0.40, 7.1353
3220, -1.20, 7.1266
3221, -0.31, 7.1364
3222, 0.68, 7.1093
3223, 0.54, 7.1047
3224, 1.02, 7.1369
3225, -0.36, 7.1339
3226, 0.59, 7.0907
3227, 0.81, 7.0846
3228, 0.80, 7.0726
3229, -0.49, 7.1194
3230, 0.24, 7.0902
3231, -0.86, 7.1102
3232, -0.51, 7.0889
3233, -0.51, 7.0574
3234, 0.89, 7.0680
3235, -0.25, 7.0879
3236, -0.04, 7.0786
3237, 0.89, 7.1148
3238, 0.78, 7.0506
3239, 0.13, 7.0944
3240, -0.05, 7.0803
3241, 0.72, 7.0810
3242, 0.39, 7.0643
3243, 0.92, 7.0847
3244, 1.10, 7.0486
3245, -0.17, 7.0626
3246, 0.57, 7.0925
3247, 1.18, 7.0535
3248, 0.16, 7.0819
3249, 0.61, 7.0281
3250, 0.98, 7.0619
3251, 0.77, 7.0479
3252, -0.28, 7.0487
3253, 2.05, 7.0777
3254, -0.46, 7.0859
3255, 0.43, 7.0493
3256, 1.04, 7.0395
3257, 0.78, 7.0348
3258, -0.31, 7.0687
3259, 2.27, 7.0392
3260, 0.75, 7.0401
3261, 0.30, 7.0363
3262, -0.01, 7.0764
3263, 0.38, 7.0255
3264, -0.37, 7.0495
3265, 1.78, 7.0199
3266, 0.88, 7.0195
3267, 0.34, 7.0354
3268, 0.57, 7.0407
3269, 0.46, 7.0459
3270, 2.30, 7.0091
3271, 0.84, 7.0359
3272, -0.62, 7.0350
3273, 0.46, 6.9753
3274, 0.81, 7.0313
3275, -0.32, 7.0149
3276, 1.77, 6.9831
3277, 1.67, 7.0019
3278, 0.20, 6.9932
3279, 1.26, 7.0198
3280, 0.13, 7.0358
3281, 0.07, 6.9754
3282, 0.48, 6.9960
3283, 0.84, 6.9981
3284, -0.19, 7.0027
3285, -0.18, 7.0062
3286, 0.33, 7.0207
3287, -0.31, 7.0156
3288, 0.42, 7.0003
3289, 2.00, 6.9609
3290, -0.13, 7.0071
3291, 0.58, 7.0159
3292, -0.19, 6.9489
3293, 1.42, 6.9915
3294, -0.04, 7.0258
3295, 0.64, 6.9821
3296, 1.78, 6.9951
3297, 0.32, 7.0308
3298, 0.33, 6.9693
3299, 1.37, 6.9777
3300, 1.09, 7.0062
3301, -1.45, 7.0078
3302, 0.32, 7.0227
3303, -0.25, 6.9825
3304, -0.43, 6.9614
3305, -1.02, 6.9997
3306, 2.22, 6.9766
3307, 0.47, 6.9614
3308, 0.17, 7.0051
3309, 1.33, 7.0014
3310, 1.39, 7.0044
3311, 0.97, 6.9861
3312, 0.68, 6.9520
3313, 0.59, 6.9783
3314, 2.06, 7.0038
3315, -0.47, 6.9713
3316, 0.10, 6.9885
3317, 0.23, 6.9848
3318, 0.04, 6.9873
3319, 2.17, 7.0003
3320, -0.06, 7.0021
3321, 1.08, 6.9702
3322, 0.21, 6.9472
3323, 0.27, 6.9761
3324, -0.96, 6.9633
3325, -0.48, 6.9741
3326, 0.09, 6.9652
3327, -0.45, 6.9718
3328, 0.32, 6.9570
3329, -0.32, 6.9808
3330, 1.56, 6.9833
3331, 0.77, 6.9549
3332, 1.40, 6.9850
3333, 0.01, 6.9841
3334, 0.93, 6.9668
3335, 1.98, 6.9740
3336, -1.06, 6.9290
3337, -2.02, 6.9297
3338, -0.53, 6.9589
3339, -1.65, 6.9373
3340, -0.54, 6.9424
3341, -0.42, 6.9197
3342, -1.60, 6.9631
3343, -2.32, 6.9606
3344, -0.80, 6.9619
3345, -1.39, 6.9583
3346, -0.12, 6.9474
3347, -1.16, 6.9088
3348, -2.26, 6.9177
3349, -1.34, 6.9241
3350, -1.26, 6.9714
3351, -0.73, 6.9622
3352, -0.25, 6.9461
3353, 0.84, 6.8851
3354, -1.15, 6.8997
3355, -1.94, 6.9259
3356, -1.55, 6.9543
3357, -2.49, 6.9271
3358, 0.03, 6.9500
3359, 0.74, 6.9750
3360, -1.04, 6.9235
3361, -1.51, 6.9331
3362, -2.19, 6.9526
3363, -0.86, 6.9844
3364, -0.76, 6.9509
3365, -1.12, 6.9313
3366, 0.32, 6.9389
3367, -1.80, 6.9164
3368, 1.17, 6.9795
3369, -2.11, 6.9769
3370, -2.83, 6.9254
3371, -1.39, 6.9588
3372, 0.78, 6.9813
3373, -1.61, 6.9478
3374, -1.04, 6.9903
3375, -0.66, 7.0176
3376, 0.45, 6.9554
3377, -1.73, 6.9863
3378, -1.32, 6.9786
3379, -1.37, 6.9733
3380, 0.47, 7.0127
3381, -0.58, 6.9839
3382, -0.82, 7.0055
3383, -2.42, 7.0330
3384, 0.70, 7.0157
3385, -0.99, 7.0220
3386, 0.23, 7.0235
3387, 0.32, 7.0018
3388, -0.05, 7.0092
3389, -0.88, 7.0233
3390, -1.05, 6.9965
3391, -1.15, 6.9989
3392, -1.81, 7.0262
3393, -1.09, 7.0088
3394, -0.15, 7.0106
3395, -0.06, 7.0242
3396, -1.47, 7.0679
3397, -0.20, 7.0110
3398, -0.51, 7.0382
3399, -0.00, 7.0440
3400, -0.67, 7.0532
3401, -1.01, 7.0340
3402, -0.99, 7.0992
3403, -3.29, 7.0512
3404, -1.84, 7.0686
3405, -2.42, 7.0674
3406, -0.22, 7.0595
3407, -0.43, 7.1028
3408, -2.26, 7.1097
3409, -2.31, 7.0963
3410, -0.32, 7.0685
3411, -0.06, 7.1187
3412, -1.99, 7.1003
3413, -0.68, 7.0674
3414, -0.17, 7.0516
3415, 0.52, 7.0861
3416, -0.51, 7.1396
3417, -1.62, 7.1353
3418, -0.00, 7.0939
3419, 0.30, 7.1159
3420, -0.75, 7.0994
3421, -2.24, 7.1189
3422, -0.98, 7.2046
3423, -1.14, 7.1139
3424, -0.67, 7.1419
3425, -0.95, 7.1463
3426, -0.09, 7.1341
3427, -0.94, 7.1151
3428, -1.49, 7.1555
3429, -0.55, 7.1290
3430, -0.76, 7.1237
3431, 0.57, 7.1179
3432, -0.40, 7.1126
3433, -2.51, 7.1085
3434, -2.98, 7.0918
3435, -0.45, 7.1898
3436, -2.82, 7.0997
3437, -0.57, 7.1525
3438, -1.59, 7.1574
3439, 0.36, 7.1259
3440, -0.95, 7.1586
3441, -0.44, 7.1493
3442, -1.84, 7.1676
3443, -1.04, 7.1761
3444, -1.18, 7.1781
3445, -1.51, 7.1486
3446, 0.91, 7.1526
3447, -0.38, 7.1887
3448, -1.73, 7.2266
3449, 0.14, 7.1850
3450, -0.14, 7.1981
3451, -1.71, 7.1872
3452, -0.92, 7.1656
3453, -1.19, 7.1731
3454, -0.36, 7.1272
3455, -0.98, 7.1815
3456, -1.66, 7.1892
3457, -0.79, 7.1959
3458, -0.90, 7.1852
3459, -1.06, 7.1935
3460, -1.41, 7.2137
3461, -2.02, 7.2302
3462, -0.50, 7.1554
3463, -1.56, 7.1935
3464, -0.28, 7.2151
3465, -0.16, 7.2129
3466, -0.04, 7.2177
3467, -0.10, 7.2320
3468, 0.14, 7.2189
3469, -1.23, 7.2143
3470, 0.05, 7.2137
3471, -1.44, 7.2278
3472, -0.80, 7.2262
3473, -0.68, 7.2027
3474, -0.92, 7.2316
3475, -0.72, 7.1776
3476, -0.80, 7.2067
3477, -1.18, 7.2058
3478, -2.01, 7.1954
3479, -0.74, 7.1970
3480, -1.00, 7.2378
3481, -1.11, 7.1749
3482, -1.92, 7.2273
3483, 0.36, 7.2038
3484, -0.96, 7.2469
3485, -1.95, 7.1770
3486, -0.02, 7.1965
3487, -1.23, 7.2077
3488, -1.73, 7.2339
3489, 0.83, 7.2002
3490, -0.53, 7.2268
3491, -0.04, 7.2537
3492, -0.03, 7.2120
3493, 0.39, 7.2565
3494, -1.95, 7.2439
3495, -2.03, 7.2165
3496, -0.09, 7.2560
3497, -1.17, 7.1952
3498, -0.38, 7.2318
3499, -1.75, 7.2098
3500, -1.11, 7.2359
3501, -1.66, 7.2331
3502, -2.09, 7.2415
3503, -3.06, 7.2187
3504, 0.23, 7.2124
3505, -0.26, 7.2748
3506, -2.06, 7.2280
3507, -1.38, 7.1818
3508, -0.21, 7.2064
3509, -0.83, 7.2857
3510, -0.82, 7.2301
3511, -1.82, 7.2604
3512, -0.56, 7.2169
3513, -1.29, 7.2666
3514, -0.28, 7.2437
3515, -0.28, 7.2313
3516, -0.36, 7.2647
3517, -2.55, 7.2292
3518, -1.28, 7.2662
3519, -1.37, 7.2435
3520, -1.96, 7.2528
3521, -0.92, 7.2862
3522, -1.65, 7.2746
3523, -1.73, 7.2534
3524, -2.29, 7.2625
3525, -1.06, 7.2833
3526, -0.78, 7.2349
3527, -1.46, 7.2707
3528, -1.49, 7.2635
3529, 0.74, 7.2397
3530, 0.06, 7.2918
3531, 0.35, 7.2727
3532, 0.06, 7.2323
3533, 0.22, 7.2911
3534, 0.07, 7.3191
3535, 1.18, 7.2662
3536, -0.76, 7.2402
3537, 0.31, 7.2519
3538, 0.87, 7.2666
3539, 1.02, 7.2362
3540, 0.94, 7.2808
3541, 0.37, 7.2338
3542, -0.21, 7.2415
3543, -1.09, 7.2970
3544, 1.55, 7.2542
3545, 1.11, 7.2673
3546, 0.35, 7.2577
3547, 0.46, 7.2259
3548, 1.59, 7.2361
3549, -0.61, 7.2632
3550, 1.39, 7.2627
3551, 0.39, 7.2721
3552, -0.67, 7.2207
3553, 0.02, 7.2487
3554, 0.19, 7.2327
3555, 0.87, 7.2839
3556, 0.02, 7.2675
3557, 0.97, 7.2452
3558, -0.93, 7.2582
3559, 1.30, 7.2104
3560, -0.16, 7.1871
3561, -0.57, 7.2394
3562, 0.04, 7.2068
3563, 1.04, 7.2289
3564, 0.36, 7.2034
3565, -0.01, 7.2269
3566, -0.88, 7.2038
3567, 0.25, 7.2362
3568, 0.88, 7.2016
3569, 1.19, 7.2156
3570, 0.50, 7.2465
3571, -0.25, 7.1880
3572, 0.51, 7.2028
3573, 0.03, 7.2036
3574, 0.15, 7.2156
3575, 0.72, 7.2136
3576, -0.18, 7.1530
3577, 0.93, 7.1648
3578, -1.34, 7.1574
3579, -0.78, 7.1788
3580, -0.07, 7.1899
3581, -0.60, 7.1803
3582, -0.05, 7.1868
3583, 1.08, 7.1947
3584, -1.54, 7.1453
3585, 1.85, 7.1779
3586, -0.32, 7.1634
3587, -0.47, 7.1509
3588, 0.71, 7.1367
3589, 1.44, 7.1599
3590, -0.92, 7.1677
3591, 1.49, 7.1533
3592, -0.42, 7.1879
3593, 0.30, 7.1570
3594, -0.75, 7.1086
3595, 0.08, 7.1619
3596, 1.07, 7.1719
3597, 1.03, 7.1528
3598, 1.08, 7.1770
3599, 0.44, 7.1087
3600, 1.13, 7.1310
3601, 1.09, 7.1558
3602, 0.12, 7.1697
3603, -0.22, 7.1416
3604, 1.75, 7.1555
3605, 0.26, 7.1294
3606, 0.88, 7.1635
3607, 1.02, 7.1290
3608, -0.77, 7.1354
3609, 0.56, 7.1428
3610, -0.78, 7.0984
3611, 1.01, 7.1085
3612, -0.58, 7.0902
3613, 0.94, 7.0746
3614, 2.15, 7.0699
3615, -0.47, 7.1243
3616, 1.25, 7.1217
3617, 0.68, 7.0757
3618, 1.08, 7.0703
3619, 0.60, 7.1243
3620, 1.55, 7.1214
3621, -0.48, 7.0489
3622, 0.39, 7.0822
3623, 0.79, 7.0924
3624, -0.06, 7.0544
3625, 2.11, 7.0610
3626, 0.92, 7.0633
3627, 0.50, 7.0169
3628, 0.38, 7.0976
3629, -0.40, 7.0712
3630, 1.44, 7.0857
3631, -1.24, 7.0053
3632, -0.21, 7.0166
3633, 0.64, 7.0235
3634, 1.68, 7.0398
3635, 0.34, 7.0192
3636, 0.80, 7.0372
3637, 0.10, 7.0335
3638, 1.94, 6.9894
3639, 0.78, 7.0145
3640, -1.07, 6.9759
3641, -0.40, 6.9854
3642, 1.11, 6.9554
3643, 1.17, 6.9980
3644, -0.48, 6.9666
3645, 2.07, 6.9925
3646, 1.39, 7.0037
3647, 0.17, 6.9959
3648, 0.26, 6.9527
3649, -0.09, 7.0226
3650, -0.73, 7.0307
3651, 0.41, 6.9906
3652, -0.56, 7.0100
3653, 1.53, 6.9985
3654, 0.43, 7.0061
3655, 0.33, 6.9441
3656, 0.56, 6.9856
3657, 0.90, 6.9908
3658, 0.13, 7.0064
3659, 0.54, 6.9290
3660, 0.99, 6.9534
3661, 0.07, 6.9720
3662, 1.16, 6.9636
3663, 0.65, 6.9717
3664, 0.35, 6.9454
3665, -0.12, 6.9451
3666, -0.04, 6.9621
3667, 0.88, 6.8738
3668, 0.79, 6.8939
3669, 0.14, 6.8968
3670, 1.04, 6.9304
3671, 0.08, 6.9299
3672, 1.28, 6.9089
3673, 1.49, 6.9257
3674, 1.26, 6.9411
3675, 0.63, 6.9056
3676, -0.72, 6.8993
3677, -1.07, 6.9014
3678, -0.20, 6.9355
3679, 0.39, 6.8832
3680, -0.49, 6.8824
3681, 1.01, 6.8923
3682, -0.07, 6.8561
3683, 1.00, 6.8739
3684, 1.09, 6.9119
3685, -0.65, 6.8789
3686, -0.55, 6.8898
3687, 0.33, 6.8839
3688, -0.61, 6.8659
3689, 0.19, 6.9240
3690, 1.11, 6.8989
3691, 0.39, 6.8689
3692, 1.51, 6.8443
3693, -0.19, 6.8537
3694, -0.79, 6.8561
3695, -0.06, 6.8237
3696, -0.34, 6.8356
3697, 0.33, 6.8130
3698, 0.94, 6.8262
3699, -0.85, 6.8208
3700, 0.75, 6.8505
3701, 0.16, 6.8449
3702, -0.03, 6.8567
3703, 0.55, 6.8484
3704, -0.92, 6.7963
3705, 0.17, 6.8352
3706, 0.61, 6.8084
3707, 0.61, 6.8062
3708, 0.13, 6.7777
3709, 1.38, 6.7952
3710, -0.31, 6.8049
3711, 0.59, 6.7830
3712, 0.32, 6.7651
3713, 0.24, 6.8355
3714, -0.96, 6.8186
3715, 1.19, 6.7832
3716, 0.91, 6.7870
3717, 0.79, 6.8204
3718, 0.30, 6.8120
3719, -0.47, 6.8396
3720, 1.19, 6.7884
3721, 0.60, 6.8663
3722, 0.32, 6.8208
3723, 0.46, 6.7862
3724, -1.45, 6.8073
3725, -0.29, 6.8238
3726, 0.11, 6.7871
3727, 0.97, 6.7575
3728, 1.23, 6.8121
3729, -0.12, 6.7660
3730, 0.37, 6.7718
3731, 0.13, 6.7672
3732, 0.33, 6.7642
3733, 1.24, 6.7957
3734, -0.69, 6.7420
3735, 2.46, 6.7521
3736, 0.10, 6.7800
3737, 1.49, 6.7341
3738, 0.06, 6.7219
3739, 0.00, 6.7122
3740, -1.10, 6.7424
3741, -0.85, 6.7286
3742, -0.70, 6.7048
3743, -0.74, 6.7312
3744, 1.71, 6.7033
3745, -0.19, 6.7273
3746, -0.57, 6.7236
3747, 0.59, 6.7178
3748, 0.01, 6.7371
3749, -0.04, 6.7380
3750, -0.31, 6.7317
3751, -0.18, 6.6821
3752, 0.30, 6.6612
3753, 0.72, 6.6832
3754, 0.74, 6.6995
3755, -0.16, 6.6943
3756, 0.42, 6.7078
3757, 0.84, 6.6982
3758, 1.24, 6.7355
3759, -0.30, 6.7087
3760, 0.48, 6.6782
3761, -0.97, 6.6941
3762, -0.53, 6.7156
3763, 1.89, 6.6955
3764, 0.45, 6.6657
3765, 0.24, 6.6544
3766, -0.61, 6.7457
3767, -0.10, 6.7263
3768, 0.65, 6.6710
3769, 0.54, 6.6857
3770, 1.27, 6.6722
3771, 0.06, 6.7318
3772, 0.11, 6.6951
3773, -0.54, 6.6729
3774, 0.84, 6.6974
3775, -0.03, 6.6774
3776, -0.77, 6.7088
3777, 0.34, 6.6709
3778, -0.14, 6.7229
3779, 0.14, 6.6758
3780, 0.10, 6.6637
3781, -1.13, 6.6830
3782, -0.80, 6.6745
3783, 1.03, 6.6749
3784, 0.87, 6.6717
3785, 0.27, 6.7021
3786, 0.05, 6.7175
3787, -0.05, 6.6895
3788, 0.18, 6.6768
3789, 0.14, 6.6977
3790, 0.71, 6.7040
3791, -0.56, 6.6971
3792, 0.62, 6.7057
3793, -0.09, 6.6772
3794, 1.59, 6.6249
3795, -0.53, 6.7234
3796, 0.91, 6.6874
3797, 0.68, 6.6997
3798, 0.36, 6.6693
3799, 0.40, 6.6946
3800, -0.61, 6.7140
3801, -0.58, 6.6723
3802, -1.33, 6.6914
3803, -0.36, 6.6792
3804, -0.37, 6.6832
3805, -1.46, 6.6704
3806, 0.14, 6.6800
3807, -1.34, 6.7403
3808, -0.48, 6.6839
3809, 0.00, 6.7195
3810, 0.08, 6.6958
3811, 0.11, 6.6922
3812, -1.30, 6.6930
3813, -1.15, 6.7055
3814, -0.44, 6.7213
3815, -1.53, 6.7342
3816, -0.39, 6.7027
3817, -0.74, 6.6764
3818, -1.06, 6.7068
3819, -1.74, 6.7363
3820, -0.44, 6.7307
3821, -1.77, 6.7143
3822, -1.35, 6.7040
3823, -0.38, 6.7278
3824, 0.63, 6.7116
3825, -0.63, 6.7278
3826, 0.58, 6.7190
3827, 0.10, 6.7436
3828, -2.78, 6.7357
3829, -0.43, 6.7301
3830, -1.39, 6.7748
3831, -2.88, 6.7186
3832, -0.65, 6.7160
3833, 0.05, 6.7237
3834, -0.66, 6.7078
3835, 0.04, 6.7368
3836, -1.78, 6.7351
3837, -0.64, 6.7783
3838, -1.14, 6.7532
3839, -0.38, 6.7879
3840, -1.83, 6.7102
3841, 0.12, 6.7663
3842, -0.86, 6.7928
3843, -0.64, 6.7793
3844, -0.30, 6.7483
3845, -0.03, 6.7385
3846, -0.82, 6.7564
3847, 1.01, 6.7428
3848, -0.58, 6.7652
3849, -0.77, 6.7408
3850, 0.10, 6.7892
3851, -1.29, 6.8185
3852, -1.33, 6.8027
3853, -0.76, 6.7448
3854, -0.67, 6.7863
3855, -1.03, 6.7798
3856, -0.48, 6.7835
3857, 1.04, 6.8184
3858, -0.57, 6.7710
3859, -1.20, 6.8112
3860, -0.71, 6.7640
3861, -0.04, 6.8263
3862, -1.68, 6.8023
3863, -1.32, 6.7922
3864, -1.84, 6.7956
3865, -0.76, 6.7615
3866, -2.02, 6.8275
3867, 0.54, 6.8126
3868, 0.53, 6.8377
3869, -1.03, 6.8375
3870, -1.29, 6.8172
3871, -0.17, 6.7999
3872, -0.98, 6.8277
3873, 0.56, 6.8140
3874, -0.05, 6.8203
3875, -1.69, 6.7604
3876, -1.83, 6.8095
3877, -0.74, 6.8078
3878, -0.53, 6.8155
3879, -1.50, 6.8242
3880, -2.06, 6.8672
3881, -1.04, 6.7854
3882, -0.74, 6.8803
3883, 0.27, 6.8301
3884, -0.75, 6.8292
3885, -1.54, 6.8597
3886, 0.15, 6.8560
3887, -1.26, 6.8753
3888, -1.75, 6.8458
3889, -0.96, 6.8763
3890, -0.34, 6.8891
3891, 0.06, 6.8463
3892, -2.18, 6.8953
3893, -2.27, 6.8712
3894, -1.01, 6.8706
3895, -1.68, 6.8893
3896, -0.58, 6.9112
3897, -1.31, 6.9210
3898, -0.65, 6.8911
3899, -1.15, 6.8947
3900, -0.57, 6.8503
3901, -0.96, 6.8723
3902, 0.27, 6.9066
3903, -1.55, 6.8817
3904, -1.35, 6.8866
3905, -0.45, 6.8839
3906, 0.71, 6.8995
3907, 0.12, 6.9108
3908, -0.87, 6.8916
3909, -1.00, 6.8677
3910, -0.70, 6.8697
3911, -0.08, 6.9040
3912, -0.14, 6.9142
3913, -0.24, 6.9054
3914, -0.52, 6.8904
3915, -1.83, 6.9288
3916, -0.43, 6.9148
3917, -1.29, 6.9325
3918, -0.08, 6.9113
3919, -1.38, 6.9168
3920, -0.13, 6.9247
3921, -1.56, 6.9341
3922, -1.17, 6.9217
3923, -0.87, 6.9414
3924, -0.01, 6.9427
3925, -1.78, 6.9277
3926, -1.14, 6.9350
3927, -1.89, 6.9044
3928, -0.53, 6.9820
3929, 0.03, 6.9343
3930, -0.51, 6.9740
3931, -1.58, 6.9412
3932, -0.97, 6.9541
3933, -0.52, 6.9678
3934, -1.45, 6.9638
3935, -0.33, 6.9466
3936, -1.59, 7.0015
3937, -0.39, 6.9645
3938, -1.17, 6.9749
3939, -0.40, 6.9717
3940, -0.79, 6.9957
3941, -1.25, 6.9437
3942, -0.70, 6.9757
3943, 0.13, 6.9946
3944, -0.75, 6.9871
3945, -1.54, 6.9684
3946, -1.51, 6.9663
3947, -0.47, 6.9784
3948, -1.05, 6.9715
3949, -0.61, 6.9590
3950, 1.56, 7.0288
3951, -1.62, 6.9498
3952, -0.89, 6.9457
3953, -0.80, 6.9562
3954, -0.79, 6.9815
3955, -1.18, 6.9956
3956, -0.69, 7.0275
3957, -0.54, 7.0276
3958, 0.49, 6.9731
3959, 1.47, 6.9746
3960, -0.32, 7.0024
3961, 1.22, 7.0230
3962, 0.93, 6.9974
3963, -0.33, 7.0137
3964, -0.85, 6.9982
3965, 0.06, 6.9854
3966, 1.47, 7.0317
3967, 0.08, 6.9771
3968, 0.00, 7.0048
3969, -0.00, 7.0264
3970, 1.24, 7.0310
3971, 0.52, 6.9969
3972, 0.45, 6.9732
3973, 0.06, 7.0073
3974, 0.18, 6.9942
3975, 0.87, 6.9796
3976, 0.56, 7.0105
3977, -0.07, 7.0231
3978, 0.62, 6.9960
3979, 0.69, 6.9935
3980, -0.84, 7.0136
3981, 2.81, 7.0075
3982, -0.66, 6.9667
3983, 2.08, 6.9873
3984, -0.66, 6.9608
3985, -0.90, 6.9766
3986, -1.13, 7.0098
3987, 0.89, 7.0249
3988, 0.32, 6.9982
3989, 1.46, 6.9925
3990, -0.43, 7.0040
3991, 1.43, 6.9785
3992, 2.56, 6.9553
3993, -0.09, 6.9841
3994, 2.26, 6.9715
3995, 0.58, 6.9694
3996, 0.88, 7.0080
3997, 0.73, 6.9860
3998, -0.21, 6.9911
3999, 2.07, 6.9869
4000, 0.79, 6.9982
